name,price,images,category,source_url,description
مخلل خيار زيتا 30/36 بالملح,15.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/110160-IMG_4648-no-bg.png?generation=1733838892674511&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/110160,
كاتشب هاينز 910 غم,16.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/110169-IMG_5841-no-bg.png?generation=1735218482459024&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/110169,
مايونيز حار هاينز 225مل,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/110179-IMG_E2906-no-bg.png?generation=1730984194804442&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/110179,
ماء الزهر الزهراء,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/110185-IMG_E1572-no-bg.png?generation=1728385060291374&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/110185,
بذور كينوا سوداء الشيخ قاسم 250,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/690029-IMG_E3646-no-bg.png?generation=1731945977505854&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/حبوب-وبقوليات/product/690029,
صوص مايونيز حار نايس 360 غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/720110-IMG_8003-no-bg.png?generation=1759330178193197&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/720110,
جيلاتين الزهراء,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/740062-IMG_E1617-no-bg.png?generation=1728391082108224&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/740062,
نوتيلا دهن 825غم,25.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/740084-IMG_5341-no-bg.png?generation=1733993590031571&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/740084,
شوكولاتة دهن نوتيلا 750 غم,24.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10015-764d4f35-13d9-4b8b-8c1d-dff1cddf8b16.png?generation=1785773821552712&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/10015,
نوتيلا دهن 600 غم,22.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10016-06db03e6-3e8c-475c-a843-499ccf0ddccc.png?generation=1785694346520967&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/10016,
شوربة ماجي اوسم 1 كيلو,14.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10081-05c704ff-d9f1-4ac0-93cb-65d35ad179a5.png?generation=1770387042220120&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/10081,
زبدة اللوتس 400 غم,15.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10104-c14b584c-1a05-4892-8560-57463abfebb3.png?generation=1785694486719732&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/10104,
كاتشب اوسم 750 غم,13.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10142-f9060c99-45e9-4a24-9a47-6a9fa96f40d5.png?generation=1784807294630638&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/10142,
معكرونة اوسم انابيب 500 غم,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10198-07390313-4770-4b5c-8922-3d6b5144010d.png?generation=1785773708291791&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معكرونة/product/10198,
تونة مارينا حار 95غم,3.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10270-9a619f55-7392-4b08-8d2d-76a3ee3a311d.png?generation=1784736337597984&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/تونة-سردين-لحوم/product/10270,
تونة مارينا مع ذرة بارد 150غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10272-ac38c07d-9dbe-4a50-9baa-48408803a184.png?generation=1784736460934378&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/تونة-سردين-لحوم/product/10272,
لحمة اكسترا 340 غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10276-020d0d71-64e6-4f49-aaa6-472c945503cf.png?generation=1783866821155488&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10276,
فطر مارينا مقطع 400غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10279-e765d848-ca2a-4c48-b2fa-3e2b55964951.png?generation=1783974349915140&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10279,
فطر مارينا حب كامل 400غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10280-d390ee0e-e1f1-49ed-a944-1f6db9cf5536.png?generation=1785962887354186&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10280,
ذرة مارينا ملعقة 180غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10284-8fb53d6b-0b37-4a4c-9f7b-94ae403855e3.png?generation=1783975299803813&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10284,
اناناس مارينا شرائح 825غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10285-f2aef15a-0ac2-4a1f-adb7-4add6f3e7f29.png?generation=1783975481930582&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10285,
كوكتيل فواكة مارينا 850غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10286-09039bf7-c115-48ba-b8f5-b9c54c843296.png?generation=1783975659493159&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10286,
سنيورة بقري 800 غم,17.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10287-5c522401-7095-49a1-9928-78184bb1ee05.png?generation=1784736549441219&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/تونة-سردين-لحوم/product/10287,
سنيورة بقري 225غم,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10291-424d52eb-13c1-47c5-a339-eebd34216628.png?generation=1784736651755156&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/تونة-سردين-لحوم/product/10291,
سنيورة بقري 310غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10292-09452286-1558-48c4-b49c-db50272936bc.png?generation=1784736756998072&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/تونة-سردين-لحوم/product/10292,
ذرة عيدن 550غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10293-5ff8e595-eb12-4e5f-9a37-8c3d7e186fb6.png?generation=1783976452578429&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10293,
صلصة بندورة عيدن 580غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10302-1afa7820-a37e-4cf4-9d53-221e57342268.png?generation=1783976862259040&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10302,
صلصة بندورة ابراهيم 580غم,6.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10303-c79327a1-4f88-4060-8d07-8a64291d59a4.png?generation=1783977066381192&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معلبات-مشكلة-ومخللات/product/10303,
سمنة الغزال 2 كيلو,36.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10309-b2a91116-1b95-4eab-885e-94f2f009b5e6.png?generation=1774458753262944&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/زيوت-وسمنة/product/10309,
سمنة الغزال 910 غم,20.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10310-1e695056-0fbf-4946-8cb2-d9ac56877c64.png?generation=1785700410601985&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/زيوت-وسمنة/product/10310,
سحلب الزهراء 500 غم,13.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10311-76e61440-4f23-4d98-b5aa-bc5e68a3ba46.png?generation=1784739586869386&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10311,
سحلب الزهراء 30غم,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10312-baadb63a-5a6d-4639-9d8e-28e18b73681b.png?generation=1784740057392371&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10312,
معكرونة ابو عيطة رقم (2) 350 غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10319-cc40af95-25f0-4f1f-b65a-11355b4e0654.png?generation=1785944386761839&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معكرونة/product/10319,
ارز بسمتي البستان 7 كيلو,33.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10323-bbg.png?generation=1785299543170310&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/أرز/product/10323,
مايونيز مارينا 500غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10325-3552eda2-dece-43c4-97ed-f19d1ed07998.png?generation=1784809223150763&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/شوربات-وصوصات/product/10325,
كريمة الزهراء شوكولاتة 90غم,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10335-c9aba82b-f0b7-4e58-99d8-a1ba23205f8b.png?generation=1784842121952494&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/لوزام-الكيك-والحلويات/product/10335,
شعيرية ابو عيطة 350 غم,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10337-3656a414-9f8e-4718-a9ff-acad3a2d578c.png?generation=1783964825867915&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/معكرونة/product/10337,
نسكافيه مارينا كلاسيك 200 غم,15.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10338-d28fb62b-d07d-4595-b8b4-96172c128f14.png?generation=1785698732081951&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10338,
كابتشينو تورابيكا,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10352-617f43b4-6ccb-4d1b-97d9-6f3b883cbe11.png?generation=1784740196148357&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10352,
حليبنا اصفر 750 غم,32.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10353-1872b3e0-8332-405e-afe8-7fb81c5eaa1b.png?generation=1784794562022377&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/حليب-بودرة/product/10353,
نسكافيه اصابع اصلي,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10364-6b58a207-a5e0-4865-a2c5-8f0e7431ca50.png?generation=1784740327531638&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10364,
قهوة عليت تركي فاكيوم 1 كغم,76.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10397-4bf66d47-2b60-483c-9219-b0378bfd1896.png?generation=1784740414725631&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10397,
قهوة عليت نميس 230 غم,33.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10403-3d7cc327-7f1e-4355-a867-cf210fafd85b.png?generation=1784740486915075&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10403,
قهوة عليت شاحور 1 كغم,54.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10407-3ab293cc-93a0-4f36-a874-23e134364996.png?generation=1784740563584498&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10407,
قهوة عيليت تركية 100 غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/10420-610df6a1-9158-461d-a1e8-ac8a9409099d.png?generation=1784740689749609&alt=media,مواد تموينية,https://biddimarket.ps/orders/category/قهوة-شاي-نسكافية/product/10420,
نقانق بيس كوكتيل يحيعام 380غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1020010-IMG_6475-no-bg.png?generation=1736005567022247&alt=media,ثلاجة الاغذية,https://biddimarket.ps/orders/category/نقانق/product/1020010,
جبنة لفاشكيري 32 قطعة,24.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1110013-1110013-ai-optimized.png?generation=1768042938469838&alt=media,ثلاجة الاغذية,https://biddimarket.ps/orders/category/جبنة-قطع-ومثلثات/product/1110013,
جبنة لفاشكيري مثلثات 12قطعة,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/140038-140038-ai-optimized.png?generation=1768042831457881&alt=media,ثلاجة الاغذية,https://biddimarket.ps/orders/category/جبنة-قطع-ومثلثات/product/140038,
لبن بلدي 1.5 لتر كانديا,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/140213-140213-ai-optimized.png?generation=1768334211112213&alt=media,ثلاجة الاغذية,https://biddimarket.ps/orders/category/لبن/product/140213,
